Scenario,Plan_Type,uke_aar,uke_nr,Ko_Lengde_P5,Ko_Lengde_P50,Ko_Lengde_P95,Lenker_I_Ko_P5,Lenker_I_Ko_P50,Lenker_I_Ko_P95,Lenker_Overfort_P5,Lenker_Overfort_P50,Lenker_Overfort_P95,Kommuner_Overfort_P5,Kommuner_Overfort_P50,Kommuner_Overfort_P95,N
Middels_90,MIP_vektet,2029,12,38.45000000000003,209.5,255.0,288285.0500000002,1487465.5,1861914.6999999997,769049.3,1143498.5,2342678.9499999965,102.0,147.5,318.5499999999995,500
Middels_90,MIP_vektet,2029,13,38.35000000000004,209.0,254.0,272790.65000000026,1479902.5,1856828.2499999995,774135.75,1151061.5,2358173.3499999964,103.0,148.0,318.6499999999994,500
Middels_90,MIP_vektet,2029,14,35.400000000000034,208.0,253.0,257297.20000000024,1472340.0,1851742.7499999995,779221.25,1158624.0,2373666.799999996,104.0,149.0,321.59999999999945,500
Middels_90,MIP_vektet,2029,15,33.400000000000034,206.5,253.0,241802.85000000024,1464777.0,1846656.2499999995,784307.75,1166187.0,2389161.149999996,104.0,150.5,323.59999999999945,500
Middels_90,MIP_vektet,2029,16,30.550000000000026,206.0,252.0,226309.40000000023,1457214.5,1841569.7999999996,789394.2000000001,1173749.5,2404654.5999999964,105.0,151.0,326.4499999999996,500
Middels_90,MIP_vektet,2029,17,27.550000000000026,204.5,251.0,210815.00000000023,1449651.0,1836483.3499999996,794480.65,1181313.0,2420148.9999999963,106.0,152.5,329.4499999999996,500
Middels_90,MIP_vektet,2029,18,25.550000000000026,203.0,250.04999999999995,195321.60000000024,1442088.5,1831396.8499999996,799567.15,1188875.5,2435642.399999996,106.95,154.0,331.4499999999996,500
Middels_90,MIP_vektet,2029,19,24.50000000000003,203.0,250.04999999999995,179827.20000000024,1434525.5,1826310.3999999997,804653.6,1196438.5,2451136.799999996,106.95,154.0,332.49999999999955,500
Middels_90,MIP_vektet,2029,20,23.50000000000003,202.0,249.04999999999995,164333.75000000023,1426963.0,1821224.8999999997,809739.1,1204001.0,2466630.2499999963,107.95,155.0,333.49999999999955,500
Middels_90,MIP_vektet,2029,21,21.550000000000026,201.0,249.0,148839.40000000023,1419400.0,1816138.3999999997,814825.6,1211564.0,2482124.5999999964,108.0,156.0,335.4499999999996,500
Middels_90,MIP_vektet,2029,22,21.50000000000003,200.0,249.0,133345.95000000024,1411837.5,1811051.9499999997,819912.05,1219126.5,2497618.049999996,108.0,157.0,335.49999999999955,500
Middels_90,MIP_vektet,2029,23,19.45000000000003,198.0,248.0,117851.55000000025,1404274.5,1805965.4999999995,824998.5,1226689.5,2513112.449999996,109.0,159.0,337.5499999999995,500
Middels_90,MIP_vektet,2029,24,18.250000000000043,197.5,247.0,102358.15000000024,1396711.5,1800878.9999999995,830085.0,1234252.5,2528605.849999996,110.0,159.5,338.7499999999993,500
Middels_90,MIP_vektet,2029,25,18.15000000000005,197.0,246.04999999999995,86863.75000000025,1389148.5,1795792.5499999996,835171.4500000001,1241815.5,2544100.2499999963,110.95,160.0,338.8499999999992,500
Middels_90,MIP_vektet,2029,26,15.200000000000045,195.5,246.0,71946.35000000021,1381586.0,1790707.0499999996,840256.9500000001,1249378.0,2559017.6499999966,111.0,161.5,341.7999999999993,500
Middels_90,MIP_vektet,2029,27,13.30000000000004,194.5,245.04999999999995,57251.750000000175,1374023.0,1785620.5499999996,845343.4500000001,1256941.0,2573712.249999997,111.95,162.5,343.69999999999936,500
Middels_90,MIP_vektet,2029,28,11.400000000000034,193.0,245.0,42558.10000000013,1366460.5,1780534.0999999996,850429.9,1264503.5,2588405.899999998,112.0,164.0,345.59999999999945,500
Middels_90,MIP_vektet,2029,29,8.550000000000026,192.0,244.04999999999995,27863.500000000084,1358897.5,1775447.6499999997,855516.35,1272066.5,2603100.4999999986,112.95,165.0,348.4499999999996,500
Middels_90,MIP_vektet,2029,30,5.700000000000017,190.5,244.0,13169.850000000039,1351335.0,1770361.1499999997,860602.85,1279629.0,2617794.1499999994,113.0,166.5,351.2999999999997,500
Middels_90,MIP_vektet,2029,31,0.0,190.0,243.0,0.0,1343771.5,1765274.6999999997,865689.3,1287192.5,2630964.0,114.0,167.0,357.0,500
Middels_90,MIP_vektet,2029,32,0.0,189.0,242.0,0.0,1336209.0,1760189.1999999997,870774.8,1294755.0,2630964.0,115.0,168.0,357.0,500
Middels_90,MIP_vektet,2029,33,0.0,187.0,242.0,0.0,1328646.0,1755102.6999999997,875861.3,1302318.0,2630964.0,115.0,170.0,357.0,500
Middels_90,MIP_vektet,2029,34,0.0,186.5,241.0,0.0,1321083.5,1750016.2499999995,880947.75,1309880.5,2630964.0,116.0,170.5,357.0,500
Middels_90,MIP_vektet,2029,35,0.0,185.0,241.0,0.0,1313520.5,1744929.7999999996,886034.2000000001,1317443.5,2630964.0,116.0,172.0,357.0,500
Middels_90,MIP_vektet,2029,36,0.0,184.0,240.0,0.0,1305958.0,1739843.2999999996,891120.7000000001,1325006.0,2630964.0,117.0,173.0,357.0,500
Middels_90,MIP_vektet,2029,37,0.0,183.0,240.0,0.0,1298395.0,1734757.7999999996,896206.2000000001,1332569.0,2630964.0,117.0,174.0,357.0,500
Middels_90,MIP_vektet,2029,38,0.0,181.0,239.0,0.0,1290832.0,1729671.3499999996,901292.65,1340132.0,2630964.0,118.0,176.0,357.0,500
Middels_90,MIP_vektet,2029,39,0.0,180.5,238.0,0.0,1283269.0,1724584.8499999996,906379.15,1347695.0,2630964.0,119.0,176.5,357.0,500
Middels_90,MIP_vektet,2029,40,0.0,179.0,237.0,0.0,1275706.5,1719498.3999999997,911465.6,1355257.5,2630964.0,120.0,178.0,357.0,500
Middels_90,MIP_vektet,2029,41,0.0,178.0,236.0,0.0,1268143.5,1714411.9499999995,916552.05,1362820.5,2630964.0,121.0,179.0,357.0,500
Middels_90,MIP_vektet,2029,42,0.0,177.5,236.0,0.0,1260581.0,1709325.4499999995,921638.55,1370383.0,2630964.0,121.0,179.5,357.0,500
Middels_90,MIP_vektet,2029,43,0.0,175.0,235.0,0.0,1253018.0,1704239.9499999995,926724.05,1377946.0,2630964.0,122.0,182.0,357.0,500
Middels_90,MIP_vektet,2029,44,0.0,174.0,235.0,0.0,1245455.5,1699153.4499999995,931810.55,1385508.5,2630964.0,122.0,183.0,357.0,500
Middels_90,MIP_vektet,2029,45,0.0,173.0,234.0,0.0,1237892.0,1694066.9999999995,936897.0,1393072.0,2630964.0,123.0,184.0,357.0,500
Middels_90,MIP_vektet,2029,46,0.0,171.5,233.04999999999995,0.0,1230329.5,1688980.5499999996,941983.4500000001,1400634.5,2630964.0,123.95,185.5,357.0,500
Middels_90,MIP_vektet,2029,47,0.0,171.0,233.0,0.0,1222766.5,1683894.0499999996,947069.9500000001,1408197.5,2630964.0,124.0,186.0,357.0,500
Middels_90,MIP_vektet,2029,48,0.0,169.0,232.04999999999995,0.0,1215204.0,1678807.5999999996,952156.4,1415760.0,2630964.0,124.95,188.0,357.0,500
Middels_90,MIP_vektet,2029,49,0.0,168.5,232.0,0.0,1207641.0,1673722.0999999996,957241.9,1423323.0,2630964.0,125.0,188.5,357.0,500
Middels_90,MIP_vektet,2029,50,0.0,167.0,231.0,0.0,1200078.5,1668635.5999999996,962328.4,1430885.5,2630964.0,126.0,190.0,357.0,500
Middels_90,MIP_vektet,2029,51,0.0,166.5,230.0,0.0,1192515.5,1663549.1499999997,967414.85,1438448.5,2630964.0,127.0,190.5,357.0,500
Middels_90,MIP_vektet,2029,52,0.0,165.0,230.0,0.0,1184952.5,1658462.6999999995,972501.3,1446011.5,2630964.0,127.0,192.0,357.0,500
Middels_90,MIP_vektet,2030,1,0.0,163.5,230.0,0.0,1177389.5,1653376.1999999995,977587.8,1453574.5,2630964.0,127.0,193.5,357.0,500
Middels_90,MIP_vektet,2030,2,0.0,162.5,229.04999999999995,0.0,1169827.0,1648289.7499999995,982674.25,1461137.0,2630964.0,127.95,194.5,357.0,500
Middels_90,MIP_vektet,2030,3,0.0,162.0,229.0,0.0,1162264.0,1643204.2499999995,987759.75,1468700.0,2630964.0,128.0,195.0,357.0,500
Middels_90,MIP_vektet,2030,4,0.0,160.5,228.04999999999995,0.0,1154701.5,1638117.7499999995,992846.25,1476262.5,2630964.0,128.95,196.5,357.0,500
Middels_90,MIP_vektet,2030,5,0.0,159.0,227.04999999999995,0.0,1147138.5,1633031.2999999996,997932.7000000001,1483825.5,2630964.0,129.95,198.0,357.0,500
Middels_90,MIP_vektet,2030,6,0.0,158.0,227.04999999999995,0.0,1139575.5,1627944.8499999996,1003019.15,1491388.5,2630964.0,129.95,199.0,357.0,500
Middels_90,MIP_vektet,2030,7,0.0,156.5,226.04999999999995,0.0,1132012.5,1622858.3499999996,1008105.65,1498951.5,2630964.0,130.95,200.5,357.0,500
Middels_90,MIP_vektet,2030,8,0.0,155.5,225.04999999999995,0.0,1124449.5,1617771.8999999994,1013192.1,1506514.5,2630964.0,131.95,201.5,357.0,500
Middels_90,MIP_vektet,2030,9,0.0,153.0,225.04999999999995,0.0,1116887.0,1612686.3999999994,1018277.6,1514077.0,2630964.0,131.95,204.0,357.0,500
Middels_90,MIP_vektet,2030,10,0.0,152.0,224.0,0.0,1109324.0,1607599.8999999994,1023364.1,1521640.0,2630964.0,133.0,205.0,357.0,500
Middels_90,MIP_vektet,2030,11,0.0,152.0,223.04999999999995,0.0,1101761.5,1602513.4499999995,1028450.55,1529202.5,2630964.0,133.95,205.0,357.0,500
Middels_90,MIP_vektet,2030,12,0.0,150.5,223.0,0.0,1094198.5,1597426.9999999995,1033537.0,1536765.5,2630964.0,134.0,206.5,357.0,500
Middels_90,MIP_vektet,2030,13,0.0,149.0,223.0,0.0,1086636.0,1592340.4999999995,1038623.5,1544328.0,2630964.0,134.0,208.0,357.0,500
Middels_90,MIP_vektet,2030,14,0.0,147.5,222.0,0.0,1079072.5,1587254.9999999995,1043709.0,1551891.5,2630964.0,135.0,209.5,357.0,500
Middels_90,MIP_vektet,2030,15,0.0,147.0,221.04999999999995,0.0,1071510.0,1582168.5499999996,1048795.45,1559454.0,2630964.0,135.95,210.0,357.0,500
Middels_90,MIP_vektet,2030,16,0.0,145.0,221.0,0.0,1063947.0,1577082.0499999996,1053881.95,1567017.0,2630964.0,136.0,212.0,357.0,500
Middels_90,MIP_vektet,2030,17,0.0,144.0,221.0,0.0,1056384.5,1571995.5999999996,1058968.4000000001,1574579.5,2630964.0,136.0,213.0,357.0,500
Middels_90,MIP_vektet,2030,18,0.0,142.0,220.04999999999995,0.0,1048821.5,1566909.1499999994,1064054.85,1582142.5,2630964.0,136.95,215.0,357.0,500
Middels_90,MIP_vektet,2030,19,0.0,141.0,219.04999999999995,0.0,1041259.0,1561822.6499999994,1069141.35,1589705.0,2630964.0,137.95,216.0,357.0,500
Middels_90,MIP_vektet,2030,20,0.0,139.0,218.04999999999995,0.0,1033696.0,1556737.1499999994,1074226.85,1597268.0,2630964.0,138.95,218.0,357.0,500
Middels_90,MIP_vektet,2030,21,0.0,138.0,218.0,0.0,1026133.0,1551650.6999999995,1079313.3,1604831.0,2630964.0,139.0,219.0,357.0,500
Middels_90,MIP_vektet,2030,22,0.0,137.0,217.04999999999995,0.0,1018570.0,1546564.1999999995,1084399.8,1612394.0,2630964.0,139.95,220.0,357.0,500
Middels_90,MIP_vektet,2030,23,0.0,136.0,217.0,0.0,1011007.5,1541477.7499999995,1089486.25,1619956.5,2630964.0,140.0,221.0,357.0,500
Middels_90,MIP_vektet,2030,24,0.0,134.0,216.04999999999995,0.0,1003444.5,1536391.2999999996,1094572.7,1627519.5,2630964.0,140.95,223.0,357.0,500
Middels_90,MIP_vektet,2030,25,0.0,133.0,216.0,0.0,995882.0,1531304.7999999996,1099659.2,1635082.0,2630964.0,141.0,224.0,357.0,500
Middels_90,MIP_vektet,2030,26,0.0,131.5,215.0,0.0,988319.0,1526219.2999999996,1104744.7,1642645.0,2630964.0,142.0,225.5,357.0,500
Middels_90,MIP_vektet,2030,27,0.0,130.0,214.0,0.0,980756.5,1521132.8499999994,1109831.1500000001,1650207.5,2630964.0,143.0,227.0,357.0,500
Middels_90,MIP_vektet,2030,28,0.0,128.5,213.0,0.0,973193.0,1516046.3499999994,1114917.6500000001,1657771.0,2630964.0,144.0,228.5,357.0,500
Middels_90,MIP_vektet,2030,29,0.0,126.5,213.0,0.0,965630.5,1510959.8999999994,1120004.1,1665333.5,2630964.0,144.0,230.5,357.0,500
Middels_90,MIP_vektet,2030,30,0.0,125.5,212.0,0.0,958067.5,1505873.4499999995,1125090.55,1672896.5,2630964.0,145.0,231.5,357.0,500
Middels_90,MIP_vektet,2030,31,0.0,124.5,211.04999999999995,0.0,950505.0,1500786.9499999995,1130177.05,1680459.0,2630964.0,145.95,232.5,357.0,500
Middels_90,MIP_vektet,2030,32,0.0,122.5,211.0,0.0,942942.0,1495701.4499999995,1135262.55,1688022.0,2630964.0,146.0,234.5,357.0,500
Middels_90,MIP_vektet,2030,33,0.0,122.0,210.0,0.0,935379.5,1490614.9999999995,1140349.0,1695584.5,2630964.0,147.0,235.0,357.0,500
Middels_90,MIP_vektet,2030,34,0.0,121.0,209.0,0.0,927816.5,1485528.4999999995,1145435.5,1703147.5,2630964.0,148.0,236.0,357.0,500
Middels_90,MIP_vektet,2030,35,0.0,119.5,209.0,0.0,920253.5,1480442.0499999996,1150521.95,1710710.5,2630964.0,148.0,237.5,357.0,500
Middels_90,MIP_vektet,2030,36,0.0,118.5,208.0,0.0,912690.5,1475355.5999999994,1155608.4000000001,1718273.5,2630964.0,149.0,238.5,357.0,500
Middels_90,MIP_vektet,2030,37,0.0,118.0,207.0,0.0,905128.0,1470269.0999999994,1160694.9000000001,1725836.0,2630964.0,150.0,239.0,357.0,500
Middels_90,MIP_vektet,2030,38,0.0,116.5,207.0,0.0,897565.0,1465183.5999999994,1165780.4000000001,1733399.0,2630964.0,150.0,240.5,357.0,500
Middels_90,MIP_vektet,2030,39,0.0,115.5,206.04999999999995,0.0,890002.5,1460097.1499999994,1170866.85,1740961.5,2630964.0,150.95,241.5,357.0,500
Middels_90,MIP_vektet,2030,40,0.0,113.5,206.0,0.0,882439.5,1455010.6499999994,1175953.35,1748524.5,2630964.0,151.0,243.5,357.0,500
Middels_90,MIP_vektet,2030,41,0.0,113.0,205.0,0.0,874877.0,1449924.1999999995,1181039.8,1756087.0,2630964.0,152.0,244.0,357.0,500
Middels_90,MIP_vektet,2030,42,0.0,111.0,205.0,0.0,867313.5,1444837.7499999995,1186126.25,1763650.5,2630964.0,152.0,246.0,357.0,500
Middels_90,MIP_vektet,2030,43,0.0,111.0,204.0,0.0,859751.0,1439751.2499999995,1191212.75,1771213.0,2630964.0,153.0,246.0,357.0,500
Middels_90,MIP_vektet,2030,44,0.0,109.5,203.0,0.0,852188.0,1434665.7499999995,1196298.25,1778776.0,2630964.0,154.0,247.5,357.0,500
Middels_90,MIP_vektet,2030,45,0.0,108.0,202.0,0.0,844625.5,1429579.2999999993,1201384.7,1786338.5,2630964.0,155.0,249.0,357.0,500
Middels_90,MIP_vektet,2030,46,0.0,108.0,202.0,0.0,837062.5,1424492.7999999993,1206471.2,1793901.5,2630964.0,155.0,249.0,357.0,500
Middels_90,MIP_vektet,2030,47,0.0,107.0,201.0,0.0,829500.0,1419406.3499999994,1211557.6500000001,1801464.0,2630964.0,156.0,250.0,357.0,500
Middels_90,MIP_vektet,2030,48,0.0,106.0,200.0,0.0,821937.0,1414319.8999999994,1216644.1,1809027.0,2630964.0,157.0,251.0,357.0,500
Middels_90,MIP_vektet,2030,49,0.0,105.0,199.04999999999995,0.0,814374.0,1409234.3499999994,1221729.6500000001,1816590.0,2630964.0,157.95,252.0,357.0,500
Middels_90,MIP_vektet,2030,50,0.0,105.0,199.0,0.0,806811.0,1404147.8999999994,1226816.1,1824153.0,2630964.0,158.0,252.0,357.0,500
Middels_90,MIP_vektet,2030,51,0.0,103.0,198.04999999999995,0.0,799248.5,1399061.4499999995,1231902.55,1831715.5,2630964.0,158.95,254.0,357.0,500
Middels_90,MIP_vektet,2030,52,0.0,102.5,197.04999999999995,0.0,791685.5,1393974.9499999995,1236989.05,1839278.5,2630964.0,159.95,254.5,357.0,500
Middels_90,MIP_vektet,2031,1,0.0,102.0,197.0,0.0,784123.0,1388888.4999999995,1242075.5,1846841.0,2630964.0,160.0,255.0,357.0,500
Middels_90,MIP_vektet,2031,2,0.0,100.0,196.0,0.0,776560.0,1383802.0499999993,1247161.95,1854404.0,2630964.0,161.0,257.0,357.0,500
Middels_90,MIP_vektet,2031,3,0.0,99.5,195.04999999999995,0.0,768997.5,1378716.4999999995,1252247.5,1861966.5,2630964.0,161.95,257.5,357.0,500
Middels_90,MIP_vektet,2031,4,0.0,98.0,194.04999999999995,0.0,761434.5,1373630.0499999993,1257333.95,1869529.5,2630964.0,162.95,259.0,357.0,500
Middels_90,MIP_vektet,2031,5,0.0,97.5,194.0,0.0,753871.5,1368543.5999999994,1262420.4000000001,1877092.5,2630964.0,163.0,259.5,357.0,500
Middels_90,MIP_vektet,2031,6,0.0,97.0,193.04999999999995,0.0,746308.5,1363457.0999999994,1267506.9000000001,1884655.5,2630964.0,163.95,260.0,357.0,500
Middels_90,MIP_vektet,2031,7,0.0,95.0,192.04999999999995,0.0,738746.0,1358370.6499999994,1272593.35,1892218.0,2630964.0,164.95,262.0,357.0,500
Middels_90,MIP_vektet,2031,8,0.0,94.0,192.0,0.0,731183.0,1353284.1999999995,1277679.8,1899781.0,2630964.0,165.0,263.0,357.0,500
Middels_90,MIP_vektet,2031,9,0.0,94.0,191.0,0.0,723620.5,1348198.6499999994,1282765.35,1907343.5,2630964.0,166.0,263.0,357.0,500
Middels_90,MIP_vektet,2031,10,0.0,93.0,190.0,0.0,716057.5,1343112.1999999995,1287851.8,1914906.5,2630964.0,167.0,264.0,357.0,500
Middels_90,MIP_vektet,2031,11,0.0,92.0,190.0,0.0,708495.0,1338025.6999999995,1292938.3,1922469.0,2630964.0,167.0,265.0,357.0,500
Middels_90,MIP_vektet,2031,12,0.0,91.0,189.0,0.0,700931.5,1332939.2499999993,1298024.75,1930032.5,2630964.0,168.0,266.0,357.0,500
Middels_90,MIP_vektet,2031,13,0.0,90.0,189.0,0.0,693369.0,1327852.7999999993,1303111.2,1937595.0,2630964.0,168.0,267.0,357.0,500
Middels_90,MIP_vektet,2031,14,0.0,89.0,188.04999999999995,0.0,685806.0,1322766.2999999993,1308197.7,1945158.0,2630964.0,168.95,268.0,357.0,500
Middels_90,MIP_vektet,2031,15,0.0,88.0,187.0,0.0,678243.5,1317680.7999999993,1313283.2,1952720.5,2630964.0,170.0,269.0,357.0,500
Middels_90,MIP_vektet,2031,16,0.0,87.0,186.04999999999995,0.0,670680.5,1312594.3499999994,1318369.6500000001,1960283.5,2630964.0,170.95,270.0,357.0,500
Middels_90,MIP_vektet,2031,17,0.0,86.0,185.04999999999995,0.0,663118.0,1307507.8499999994,1323456.1500000001,1967846.0,2630964.0,171.95,271.0,357.0,500
Middels_90,MIP_vektet,2031,18,0.0,85.0,184.04999999999995,0.0,655555.0,1302421.3999999994,1328542.6,1975409.0,2630964.0,172.95,272.0,357.0,500
Middels_90,MIP_vektet,2031,19,0.0,84.0,184.0,0.0,647992.0,1297334.9499999995,1333629.05,1982972.0,2630964.0,173.0,273.0,357.0,500
Middels_90,MIP_vektet,2031,20,0.0,83.0,183.0,0.0,640429.0,1292248.4499999995,1338715.55,1990535.0,2630964.0,174.0,274.0,357.0,500
Middels_90,MIP_vektet,2031,21,0.0,83.0,182.0,0.0,632866.5,1287162.9499999995,1343801.05,1998097.5,2630964.0,175.0,274.0,357.0,500
Middels_90,MIP_vektet,2031,22,0.0,82.0,181.0,0.0,625303.5,1282076.4999999993,1348887.5,2005660.5,2630964.0,176.0,275.0,357.0,500
Middels_90,MIP_vektet,2031,23,0.0,80.5,181.0,0.0,617741.0,1276989.9999999993,1353974.0,2013223.0,2630964.0,176.0,276.5,357.0,500
Middels_90,MIP_vektet,2031,24,0.0,80.0,181.0,0.0,610178.0,1271903.5499999993,1359060.45,2020786.0,2630964.0,176.0,277.0,357.0,500
Middels_90,MIP_vektet,2031,25,0.0,79.0,179.04999999999995,0.0,602615.5,1266817.0999999994,1364146.9000000001,2028348.5,2630964.0,177.95,278.0,357.0,500
Middels_90,MIP_vektet,2031,26,0.0,78.0,179.0,0.0,595052.0,1261731.5499999993,1369232.45,2035912.0,2630964.0,178.0,279.0,357.0,500
Middels_90,MIP_vektet,2031,27,0.0,76.0,178.0,0.0,587489.5,1256645.0999999994,1374318.9000000001,2043474.5,2630964.0,179.0,281.0,357.0,500
Middels_90,MIP_vektet,2031,28,0.0,74.5,177.0,0.0,579926.5,1251558.6499999994,1379405.35,2051037.5,2630964.0,180.0,282.5,357.0,500
Middels_90,MIP_vektet,2031,29,0.0,74.0,176.04999999999995,0.0,572364.0,1246472.1499999994,1384491.85,2058600.0,2630964.0,180.95,283.0,357.0,500
Middels_90,MIP_vektet,2031,30,0.0,73.0,175.0,0.0,564801.0,1241385.6999999995,1389578.3,2066163.0,2630964.0,182.0,284.0,357.0,500
Middels_90,MIP_vektet,2031,31,0.0,72.5,174.0,0.0,557238.5,1236299.2499999993,1394664.75,2073725.5,2630964.0,183.0,284.5,357.0,500
Middels_90,MIP_vektet,2031,32,0.0,70.5,173.0,0.0,549675.5,1231213.6999999993,1399750.3,2081288.5,2630964.0,184.0,286.5,357.0,500
Middels_90,MIP_vektet,2031,33,0.0,69.0,172.04999999999995,0.0,542112.5,1226127.2499999993,1404836.75,2088851.5,2630964.0,184.95,288.0,357.0,500
Middels_90,MIP_vektet,2031,34,0.0,68.5,171.04999999999995,0.0,534549.5,1221040.7999999993,1409923.2,2096414.5,2630964.0,185.95,288.5,357.0,500
Middels_90,MIP_vektet,2031,35,0.0,67.5,170.04999999999995,0.0,526987.0,1215954.2999999993,1415009.7,2103977.0,2630964.0,186.95,289.5,357.0,500
Middels_90,MIP_vektet,2031,36,0.0,66.5,169.0999999999999,0.0,519424.0,1210867.8499999994,1420096.1500000001,2111540.0,2630964.0,187.9,290.5,357.0,500
Middels_90,MIP_vektet,2031,37,0.0,65.0,168.0999999999999,0.0,511861.5,1205781.3999999994,1425182.6,2119102.5,2630964.0,188.9,292.0,357.0,500
Middels_90,MIP_vektet,2031,38,0.0,63.5,168.0,0.0,504298.5,1200695.8499999994,1430268.1500000001,2126665.5,2630964.0,189.0,293.5,357.0,500
Middels_90,MIP_vektet,2031,39,0.0,62.5,167.0,0.0,496736.0,1195609.3999999994,1435354.6,2134228.0,2630964.0,190.0,294.5,357.0,500
Middels_90,MIP_vektet,2031,40,0.0,61.5,166.0,0.0,489172.5,1190522.9499999993,1440441.05,2141791.5,2630964.0,191.0,295.5,357.0,500
Middels_90,MIP_vektet,2031,41,0.0,60.5,165.0,0.0,481610.0,1185436.4499999993,1445527.55,2149354.0,2630964.0,192.0,296.5,357.0,500
Middels_90,MIP_vektet,2031,42,0.0,60.0,164.0,0.0,474047.0,1180349.9999999993,1450614.0,2156917.0,2630964.0,193.0,297.0,357.0,500
Middels_90,MIP_vektet,2031,43,0.0,59.0,163.0,0.0,466484.5,1175263.5499999993,1455700.45,2164479.5,2630964.0,194.0,298.0,357.0,500
Middels_90,MIP_vektet,2031,44,0.0,58.0,162.04999999999995,0.0,458921.5,1170177.9999999993,1460786.0,2172042.5,2630964.0,194.95,299.0,357.0,500
Middels_90,MIP_vektet,2031,45,0.0,57.0,162.04999999999995,0.0,451359.0,1165091.5499999993,1465872.45,2179605.0,2630964.0,194.95,300.0,357.0,500
Middels_90,MIP_vektet,2031,46,0.0,57.0,161.0999999999999,0.0,443796.0,1160005.0999999994,1470958.9000000001,2187168.0,2630964.0,195.9,300.0,357.0,500
Middels_90,MIP_vektet,2031,47,0.0,55.0,160.04999999999995,0.0,436233.0,1154918.5999999994,1476045.4000000001,2194731.0,2630964.0,196.95,302.0,357.0,500
Middels_90,MIP_vektet,2031,48,0.0,53.5,160.0,0.0,428670.0,1149832.1499999994,1481131.85,2202294.0,2630964.0,197.0,303.5,357.0,500
Middels_90,MIP_vektet,2031,49,0.0,52.5,159.04999999999995,0.0,421107.5,1144745.6999999993,1486218.3,2209856.5,2630964.0,197.95,304.5,357.0,500
Middels_90,MIP_vektet,2031,50,0.0,52.0,157.0999999999999,0.0,413544.5,1139660.1499999994,1491303.85,2217419.5,2630964.0,199.9,305.0,357.0,500
Middels_90,MIP_vektet,2031,51,0.0,51.0,157.04999999999995,0.0,405982.0,1134573.6999999993,1496390.3,2224982.0,2630964.0,199.95,306.0,357.0,500
Middels_90,MIP_vektet,2031,52,0.0,50.5,156.04999999999995,0.0,398419.0,1129487.2499999993,1501476.75,2232545.0,2630964.0,200.95,306.5,357.0,500
Middels_90,MIP_vektet,2032,1,0.0,49.0,156.0,0.0,390856.5,1124400.7499999993,1506563.25,2240107.5,2630964.0,201.0,308.0,357.0,500
Middels_90,MIP_vektet,2032,2,0.0,48.5,155.0,0.0,383293.0,1119314.2999999993,1511649.7,2247671.0,2630964.0,202.0,308.5,357.0,500
Middels_90,MIP_vektet,2032,3,0.0,47.5,155.0,0.0,375730.5,1114228.7999999993,1516735.2,2255233.5,2630964.0,202.0,309.5,357.0,500
Middels_90,MIP_vektet,2032,4,0.0,46.5,153.0999999999999,0.0,368167.5,1109142.2999999993,1521821.7,2262796.5,2630964.0,203.9,310.5,357.0,500
Middels_90,MIP_vektet,2032,5,0.0,46.0,152.04999999999995,0.0,360605.0,1104055.8499999994,1526908.1500000001,2270359.0,2630964.0,204.95,311.0,357.0,500
Middels_90,MIP_vektet,2032,6,0.0,44.5,151.0,0.0,353042.0,1098969.3999999992,1531994.6,2277922.0,2630964.0,206.0,312.5,357.0,500
Middels_90,MIP_vektet,2032,7,0.0,44.0,149.04999999999995,0.0,345479.5,1093882.8999999992,1537081.1,2285484.5,2630964.0,207.95,313.0,357.0,500
Middels_90,MIP_vektet,2032,8,0.0,43.0,148.04999999999995,0.0,337916.5,1088796.4499999993,1542167.55,2293047.5,2630964.0,208.95,314.0,357.0,500
Middels_90,MIP_vektet,2032,9,0.0,42.0,148.04999999999995,0.0,330353.5,1083710.9499999993,1547253.05,2300610.5,2630964.0,208.95,315.0,357.0,500
Middels_90,MIP_vektet,2032,10,0.0,41.0,148.0,0.0,322790.5,1078624.4499999993,1552339.55,2308173.5,2630964.0,209.0,316.0,357.0,500
Middels_90,MIP_vektet,2032,11,0.0,40.5,146.04999999999995,0.0,315228.0,1073537.9999999993,1557426.0,2315736.0,2630964.0,210.95,316.5,357.0,500
Middels_90,MIP_vektet,2032,12,0.0,39.5,146.0,0.0,307665.0,1068451.5499999993,1562512.45,2323299.0,2630964.0,211.0,317.5,357.0,500
Middels_90,MIP_vektet,2032,13,0.0,38.5,146.0,0.0,300102.5,1063365.0499999993,1567598.95,2330861.5,2630964.0,211.0,318.5,357.0,500
Middels_90,MIP_vektet,2032,14,0.0,38.0,145.04999999999995,0.0,292539.5,1058278.5999999994,1572685.4000000001,2338424.5,2630964.0,211.95,319.0,357.0,500
Middels_90,MIP_vektet,2032,15,0.0,37.0,144.04999999999995,0.0,284977.0,1053193.0999999994,1577770.9000000001,2345987.0,2630964.0,212.95,320.0,357.0,500
Middels_90,MIP_vektet,2032,16,0.0,36.0,143.0999999999999,0.0,277413.5,1048106.5999999993,1582857.4000000001,2353550.5,2630964.0,213.9,321.0,357.0,500
Middels_90,MIP_vektet,2032,17,0.0,35.0,142.04999999999995,0.0,269851.0,1043020.1499999993,1587943.85,2361113.0,2630964.0,214.95,322.0,357.0,500
